사건번호,접수일(년월일),성별,연령대,지역,판매유형,물품소분류,청구이유
2020048207,2020-12-02 00:00:00,여성,30 - 39세,경기도,일반판매,애완견,계약해제.해지/위약금
2020048208,2020-12-02 00:00:00,남성,30 - 39세,경기도,모바일거래,모바일게임서비스,청약철회
2020048209,2020-12-02 00:00:00,여성,50 - 59세,경기도,전화권유판매,투자자문(컨설팅),계약불이행(불완전이행)
2020048210,2020-12-02 00:00:00,남성,40 - 49세,부산광역시,일반판매,운동화,품질(물품/용역)
2020048211,2020-12-02 00:00:00,남성,70 - 79세,대전광역시,국내온라인거래,인터넷정보이용서비스,청약철회
2020048212,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,일반판매,싱크대,품질(물품/용역)
2020048213,2020-12-02 00:00:00,남성,30 - 39세,서울특별시,소셜커머스(쇼핑),전기의류건조기,계약불이행(불완전이행)
2020048215,2020-12-02 00:00:00,여성,20 - 29세,부산광역시,일반판매,헬스장,계약해제.해지/위약금
2020048216,2020-12-02 00:00:00,여성,70 - 79세,대구광역시,일반판매,기타자동차용품,품질(물품/용역)
2020048217,2020-12-02 00:00:00,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020048218,2020-12-02 00:00:00,남성,65 - 69세,부산광역시,일반판매,중형승용자동차,계약불이행(불완전이행)
2020048219,2020-12-02 00:00:00,여성,30 - 39세,광주광역시,일반판매,도배공사,계약불이행(불완전이행)
2020048220,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,국내온라인거래,미분류대여(렌트),계약해제.해지/위약금
2020048221,2020-12-02 00:00:00,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020048222,2020-12-02 00:00:00,여성,불명,부산광역시,국내온라인거래,기타신변용품,계약불이행(불완전이행)
2020048223,2020-12-02 00:00:00,여성,50 - 59세,부산광역시,방문판매,기타인테리어설비,부당행위
2020048224,2020-12-02 00:00:00,남성,30 - 39세,대전광역시,모바일거래,게,품질(물품/용역)
2020048225,2020-12-02 00:00:00,여성,40 - 49세,대구광역시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020048226,2020-12-02 00:00:00,여성,50 - 59세,경기도,일반판매,식기세척기,품질(물품/용역)
2020048227,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,기타,상품권,AS불만
2020048228,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,일반판매,소파,품질(물품/용역)
2020048229,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2020048230,2020-12-02 00:00:00,남성,50 - 59세,제주도,국내온라인거래,보건위생용품기타,계약해제.해지/위약금
2020048231,2020-12-02 00:00:00,남성,60 - 64세,서울특별시,국내온라인거래,꽃·화초·화환,계약불이행(불완전이행)
2020048232,2020-12-02 00:00:00,여성,40 - 49세,경기도,소셜커머스(쇼핑),기타보건·위생용품,품질(물품/용역)
2020048233,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,일반판매,산후조리원,계약해제.해지/위약금
2020048234,2020-12-02 00:00:00,여성,40 - 49세,경기도,모바일거래,호텔,계약해제.해지/위약금
2020048235,2020-12-02 00:00:00,여성,20 - 29세,경상남도,일반판매,헬스장,계약해제.해지/위약금
2020048236,2020-12-02 00:00:00,여성,40 - 49세,경기도,기타통신판매,호텔,계약해제.해지/위약금
2020048237,2020-12-02 00:00:00,여성,40 - 49세,인천광역시,일반판매,식기세척기,부당행위
2020048238,2020-12-02 00:00:00,남성,40 - 49세,충청남도,국내온라인거래,기타승용물,계약불이행(불완전이행)
2020048239,2020-12-02 00:00:00,남성,40 - 49세,서울특별시,일반판매,정수기대여(렌트),계약불이행(불완전이행)
2020048240,2020-12-02 00:00:00,남성,30 - 39세,충청북도,일반판매,예식서비스,계약불이행(불완전이행)
2020048241,2020-12-02 00:00:00,여성,20 - 29세,경기도,방문판매,헬스장,계약해제.해지/위약금
2020048242,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,모바일거래,투자자문(컨설팅),계약해제.해지/위약금
2020048243,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,원피스,청약철회
2020048244,2020-12-02 00:00:00,남성,20 - 29세,경기도,일반판매,운동화,품질(물품/용역)
2020048245,2020-12-02 00:00:00,남성,60 - 64세,경기도,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2020048246,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020048248,2020-12-02 00:00:00,남성,20 - 29세,광주광역시,일반판매,수영장회원권,계약해제.해지/위약금
2020048249,2020-12-02 00:00:00,여성,50 - 59세,부산광역시,국내온라인거래,숙녀화(구두·부츠 등),청약철회
2020048250,2020-12-02 00:00:00,남성,20 - 29세,경기도,모바일거래,펜션,계약해제.해지/위약금
2020048251,2020-12-02 00:00:00,남성,30 - 39세,대구광역시,일반판매,의류수선,계약불이행(불완전이행)
2020048252,2020-12-02 00:00:00,여성,30 - 39세,광주광역시,국내온라인거래,원피스,계약불이행(불완전이행)
2020048253,2020-12-02 00:00:00,여성,20 - 29세,경기도,국내온라인거래,기타보건·위생용품,계약불이행(불완전이행)
2020048254,2020-12-02 00:00:00,여성,50 - 59세,부산광역시,일반판매,룸에어컨,품질(물품/용역)
2020048255,2020-12-02 00:00:00,남성,20 - 29세,인천광역시,국내온라인거래,스마트폰,계약불이행(불완전이행)
2020048256,2020-12-02 00:00:00,남성,20 - 29세,서울특별시,일반판매,사진촬영,계약불이행(불완전이행)
2020048257,2020-12-02 00:00:00,여성,40 - 49세,경기도,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020048259,2020-12-02 00:00:00,남성,70 - 79세,대구광역시,일반판매,이동전화서비스,계약해제.해지/위약금
2020048260,2020-12-02 00:00:00,여성,40 - 49세,충청남도,일반판매,이동전화서비스,품질(물품/용역)
2020048261,2020-12-02 00:00:00,남성,20 - 29세,부산광역시,국내온라인거래,호텔,계약해제.해지/위약금
2020048262,2020-12-02 00:00:00,남성,30 - 39세,부산광역시,국내온라인거래,신발세탁,계약불이행(불완전이행)
2020048263,2020-12-02 00:00:00,남성,30 - 39세,경상남도,일반판매,정형외과,품질(물품/용역)
2020048265,2020-12-02 00:00:00,남성,20 - 29세,서울특별시,일반판매,고시원이용,계약해제.해지/위약금
2020048267,2020-12-02 00:00:00,남성,60 - 64세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020048268,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,점퍼·재킷류,품질(물품/용역)
2020048269,2020-12-02 00:00:00,남성,40 - 49세,경기도,일반판매,기타간편복,품질(물품/용역)
2020048270,2020-12-02 00:00:00,여성,20 - 29세,전라북도,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2020048271,2020-12-02 00:00:00,남성,65 - 69세,경기도,기타,양복(서양식 의복)세탁,품질(물품/용역)
2020048272,2020-12-02 00:00:00,여성,50 - 59세,인천광역시,일반판매,점퍼·재킷류,품질(물품/용역)
2020048273,2020-12-02 00:00:00,여성,30 - 39세,경기도,소셜커머스(쇼핑),이불·침대커버,청약철회
2020048274,2020-12-02 00:00:00,여성,20 - 29세,인천광역시,국내온라인거래,원피스,계약해제.해지/위약금
2020048275,2020-12-02 00:00:00,남성,40 - 49세,부산광역시,방문판매,블라인드,계약불이행(불완전이행)
2020048276,2020-12-02 00:00:00,남성,50 - 59세,부산광역시,일반판매,이동전화서비스,청약철회
2020048277,2020-12-02 00:00:00,남성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020048278,2020-12-02 00:00:00,여성,30 - 39세,경기도,국내온라인거래,신유형상품권,계약불이행(불완전이행)
2020048279,2020-12-02 00:00:00,남성,30 - 39세,부산광역시,모바일거래,기타숙박시설,계약해제.해지/위약금
2020048280,2020-12-02 00:00:00,남성,30 - 39세,인천광역시,소셜커머스(쇼핑),기타보건·위생용품,표시.광고
2020048281,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,방문판매,헬스장,계약해제.해지/위약금
2020048282,2020-12-02 00:00:00,여성,20 - 29세,인천광역시,일반판매,헬스장,계약해제.해지/위약금
2020048283,2020-12-02 00:00:00,여성,60 - 64세,서울특별시,일반판매,공중목욕탕,계약해제.해지/위약금
2020048284,2020-12-02 00:00:00,여성,20 - 29세,인천광역시,국제온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020048285,2020-12-02 00:00:00,남성,20 - 29세,인천광역시,국내온라인거래,코트,청약철회
2020048287,2020-12-02 00:00:00,여성,50 - 59세,서울특별시,일반판매,이동전화서비스,계약불이행(불완전이행)
2020048288,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,기타일반화장품,계약불이행(불완전이행)
2020048289,2020-12-02 00:00:00,여성,50 - 59세,부산광역시,일반판매,스포츠시설이용,계약해제.해지/위약금
2020048290,2020-12-02 00:00:00,남성,40 - 49세,경기도,일반판매,비뇨의학과,품질(물품/용역)
2020048291,2020-12-02 00:00:00,여성,50 - 59세,경기도,일반판매,피부과,품질(물품/용역)
2020048292,2020-12-02 00:00:00,남성,40 - 49세,경기도,일반판매,TV,품질(물품/용역)
2020048293,2020-12-02 00:00:00,여성,20 - 29세,경기도,모바일거래,각종자격취득강습,계약해제.해지/위약금
2020048294,2020-12-02 00:00:00,남성,20 - 29세,서울특별시,방문판매,헬스장,계약해제.해지/위약금
2020048295,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,모피·모피의류,품질(물품/용역)
2020048297,2020-12-02 00:00:00,남성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020048298,2020-12-02 00:00:00,남성,50 - 59세,경기도,일반판매,헬스장,이자.수수료
2020048299,2020-12-02 00:00:00,여성,30 - 39세,경기도,국내온라인거래,손톱깎이,계약해제.해지/위약금
2020048300,2020-12-02 00:00:00,남성,30 - 39세,경기도,국내온라인거래,타이어,품질(물품/용역)
2020048301,2020-12-02 00:00:00,남성,40 - 49세,경기도,국내온라인거래,퍼스널컴퓨터,계약불이행(불완전이행)
2020048302,2020-12-02 00:00:00,여성,불명,대구광역시,일반판매,블라우스,품질(물품/용역)
2020048303,2020-12-02 00:00:00,여성,50 - 59세,서울특별시,일반판매,포장이사운송서비스,계약불이행(불완전이행)
2020048304,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,일반판매,스포츠시설이용,계약해제.해지/위약금
2020048305,2020-12-02 00:00:00,여성,40 - 49세,경기도,전화권유판매,투자자문(컨설팅),부당행위
2020048306,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020048307,2020-12-02 00:00:00,남성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020048308,2020-12-02 00:00:00,여성,30 - 39세,서울특별시,일반판매,코트,품질(물품/용역)
2020048309,2020-12-02 00:00:00,남성,30 - 39세,서울특별시,소셜커머스(쇼핑),즉석조리식품,안전(제품/시설)
2020048311,2020-12-02 00:00:00,남성,20 - 29세,경기도,일반판매,스마트폰,계약해제.해지/위약금
2020048313,2020-12-02 00:00:00,여성,30 - 39세,강원도,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2020048314,2020-12-02 00:00:00,여성,20 - 29세,대전광역시,일반판매,메이크업강습,계약해제.해지/위약금
2020048315,2020-12-02 00:00:00,여성,40 - 49세,서울특별시,국내온라인거래,코트,청약철회
2020048316,2020-12-02 00:00:00,여성,50 - 59세,대구광역시,일반판매,산후조리원,계약해제.해지/위약금
2020048317,2020-12-02 00:00:00,여성,40 - 49세,제주도,전화권유판매,투자자문(컨설팅),부당행위
2020048318,2020-12-02 00:00:00,여성,불명,경기도,일반판매,도배공사,AS불만
2020048319,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2020048320,2020-12-02 00:00:00,여성,50 - 59세,서울특별시,방문판매,정수기대여(렌트),계약해제.해지/위약금
2020048321,2020-12-02 00:00:00,남성,50 - 59세,서울특별시,일반판매,차량네비게이션(자동항법장치),부당행위
2020048322,2020-12-02 00:00:00,남성,40 - 49세,경기도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020048323,2020-12-02 00:00:00,남성,20 - 29세,경상남도,일반판매,국제결혼중개,계약해제.해지/위약금
2020048324,2020-12-02 00:00:00,남성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020048325,2020-12-02 00:00:00,여성,65 - 69세,경기도,방문판매,건강(암·기타질병)보험,부당행위
2020048326,2020-12-02 00:00:00,여성,60 - 64세,서울특별시,일반판매,싱크대,계약불이행(불완전이행)
2020048327,2020-12-02 00:00:00,여성,불명,대구광역시,일반판매,점퍼·재킷류,품질(물품/용역)
2020048328,2020-12-02 00:00:00,남성,50 - 59세,전라북도,기타,휴대폰(2G),품질(물품/용역)
2020048329,2020-12-02 00:00:00,남성,30 - 39세,서울특별시,일반판매,국외여행,계약해제.해지/위약금
2020048330,2020-12-02 00:00:00,남성,50 - 59세,강원도,소셜커머스(쇼핑),기타공조·냉난방기기,계약불이행(불완전이행)
2020048331,2020-12-02 00:00:00,여성,20 - 29세,인천광역시,일반판매,일반이사운송서비스,계약불이행(불완전이행)
2020048332,2020-12-02 00:00:00,남성,65 - 69세,서울특별시,전화권유판매,투자자문(컨설팅),부당행위
2020048333,2020-12-02 00:00:00,남성,70 - 79세,경기도,일반판매,전기진공청소기,계약해제.해지/위약금
2020048334,2020-12-02 00:00:00,남성,70 - 79세,경기도,전화권유판매,투자자문(컨설팅),부당행위
2020048335,2020-12-02 00:00:00,여성,불명,서울특별시,일반판매,투자자문(컨설팅),계약해제.해지/위약금
2020048336,2020-12-02 00:00:00,남성,65 - 69세,충청남도,전화권유판매,투자자문(컨설팅),부당행위
2020048337,2020-12-02 00:00:00,남성,40 - 49세,세종특별자치시,국내온라인거래,호텔,부당행위
2020048338,2020-12-02 00:00:00,남성,30 - 39세,경상북도,일반판매,TV,품질(물품/용역)
2020048339,2020-12-02 00:00:00,남성,40 - 49세,경기도,일반판매,가구세트,품질(물품/용역)
2020048340,2020-12-02 00:00:00,여성,20 - 29세,서울특별시,일반판매,이동전화서비스,계약불이행(불완전이행)
2020048341,2020-12-02 00:00:00,여성,20 - 29세,경기도,일반판매,포장이사운송서비스,계약불이행(불완전이행)
